   Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
 Ac<3, d, f>; 4613.60872;  286.11527;    7.50566;  34628173824;   2147483648;         4;        16;       15;  268435456
 Ac<3, d, f>; 4706.45763;  274.82964;    7.81387;  36775657472;   2147483648;         4;        16;       16;  268435456
 Ac<3, d, f>; 4563.58123;  181.63507;   11.82307;  53955526656;   2147483648;         4;        16;       24;  268435456
 Ac<3, d, f>; 4603.79143;  138.98238;   15.45148;  71135395840;   2147483648;         4;        16;       32;  268435456
 Ac<3, d, f>; 4633.50120;  112.66872;   19.06016;  88315265024;   2147483648;         4;        16;       40;  268435456
 Ac<3, d, f>; 4772.94718;   97.15923;   22.10272; 105495134208;   2147483648;         4;        16;       48;  268435456
 Ac<3, d, f>; 4783.53779;   83.73808;   25.64525; 122675003392;   2147483648;         4;        16;       56;  268435456
 Ac<3, d, f>; 4828.92269;   74.14852;   28.96192; 139854872576;   2147483648;         4;        16;       64;  268435456
 Ac<3, d, f>; 4703.73289;   36.42775;   58.95186; 277293826048;   2147483648;         4;        16;      128;  268435456
 Ac<3, d, f>; 4754.95247;   24.62111;   87.22123; 414732779520;   2147483648;         4;        16;      192;  268435456
 Ac<3, d, f>; 4852.16060;   18.87082;  113.79915; 552171732992;   2147483648;         4;        16;      256;  268435456
 Ac<3, d, f>; 4873.31264;    9.49732;  226.11468;1101927546880;   2147483648;         4;        16;      512;  268435456
       float;  332.77471;  295.79974;    7.25992;   2415919104;   2147483648;         4;         8;        0;  268435456
       float;  634.35227;  298.51872;    7.19380;   4563402752;   2147483648;         4;         8;        1;  268435456
       float;  933.99613;  298.87876;    7.18513;   6710886400;   2147483648;         4;         8;        2;  268435456
       float; 1228.44198;  297.80412;    7.21106;   8858370048;   2147483648;         4;         8;        3;  268435456
       float; 1531.74512;  298.87710;    7.18517;  11005853696;   2147483648;         4;         8;        4;  268435456
       float; 1821.14766;  297.33023;    7.22255;  13153337344;   2147483648;         4;         8;        5;  268435456
       float; 2127.98622;  298.66473;    7.19028;  15300820992;   2147483648;         4;         8;        6;  268435456
       float; 2431.05440;  299.20670;    7.17726;  17448304640;   2147483648;         4;         8;        7;  268435456
       float; 2688.95304;  294.67978;    7.28752;  19595788288;   2147483648;         4;         8;        8;  268435456
       float; 2972.97339;  293.62700;    7.31364;  21743271936;   2147483648;         4;         8;        9;  268435456
       float; 3287.64114;  295.51830;    7.26684;  23890755584;   2147483648;         4;         8;       10;  268435456
       float; 3575.10090;  294.85368;    7.28322;  26038239232;   2147483648;         4;         8;       11;  268435456
       float; 3849.45052;  293.29147;    7.32201;  28185722880;   2147483648;         4;         8;       12;  268435456
       float; 4163.33002;  294.74903;    7.28580;  30333206528;   2147483648;         4;         8;       13;  268435456
       float; 4459.05461;  294.81353;    7.28421;  32480690176;   2147483648;         4;         8;       14;  268435456
       float; 4742.02319;  294.07896;    7.30240;  34628173824;   2147483648;         4;         8;       15;  268435456
       float; 4948.17892;  288.94475;    7.43216;  36775657472;   2147483648;         4;         8;       16;  268435456
       float; 7448.06410;  296.44036;    7.24423;  53955526656;   2147483648;         4;         8;       24;  268435456
       float; 7777.84366;  234.80283;    9.14590;  71135395840;   2147483648;         4;         8;       32;  268435456
       float; 7744.02936;  188.30467;   11.40430;  88315265024;   2147483648;         4;         8;       40;  268435456
       float; 7774.37833;  158.25707;   13.56959; 105495134208;   2147483648;         4;         8;       48;  268435456
       float; 7672.60313;  134.31253;   15.98871; 122675003392;   2147483648;         4;         8;       56;  268435456
       float; 7947.50480;  122.03462;   17.59733; 139854872576;   2147483648;         4;         8;       64;  268435456
       float; 7574.67320;   58.66155;   36.60803; 277293826048;   2147483648;         4;         8;      128;  268435456
       float; 7781.99036;   40.29510;   53.29392; 414732779520;   2147483648;         4;         8;      192;  268435456
       float; 7888.07217;   30.67797;   70.00085; 552171732992;   2147483648;         4;         8;      256;  268435456
       float; 7954.08625;   15.50126;  138.53603;1101927546880;   2147483648;         4;         8;      512;  268435456
       float;  336.41685;  299.03720;    7.18133;   2415919104;   2147483648;         4;        16;        0;  268435456
       float;  633.62597;  298.17693;    7.20205;   4563402752;   2147483648;         4;        16;        1;  268435456
       float;  929.96326;  297.58824;    7.21629;   6710886400;   2147483648;         4;        16;        2;  268435456
       float; 1228.12435;  297.72711;    7.21293;   8858370048;   2147483648;         4;        16;        3;  268435456
       float; 1529.92331;  298.52162;    7.19373;  11005853696;   2147483648;         4;        16;        4;  268435456
       float; 1827.75258;  298.40858;    7.19645;  13153337344;   2147483648;         4;        16;        5;  268435456
       float; 2124.83573;  298.22256;    7.20094;  15300820992;   2147483648;         4;        16;        6;  268435456
       float; 2419.01269;  297.72464;    7.21299;  17448304640;   2147483648;         4;        16;        7;  268435456
       float; 2703.48524;  296.27235;    7.24834;  19595788288;   2147483648;         4;        16;        8;  268435456
       float; 3026.67106;  298.93047;    7.18389;  21743271936;   2147483648;         4;        16;        9;  268435456
       float; 3305.14923;  297.09207;    7.22834;  23890755584;   2147483648;         4;        16;       10;  268435456
       float; 3574.85450;  294.83336;    7.28372;  26038239232;   2147483648;         4;        16;       11;  268435456
       float; 3877.81700;  295.45272;    7.26845;  28185722880;   2147483648;         4;        16;       12;  268435456
       float; 4188.41925;  296.52526;    7.24216;  30333206528;   2147483648;         4;        16;       13;  268435456
       float; 4461.33115;  294.96404;    7.28049;  32480690176;   2147483648;         4;        16;       14;  268435456
       float; 4734.89077;  293.63664;    7.31341;  34628173824;   2147483648;         4;        16;       15;  268435456
       float; 5022.43119;  293.28065;    7.32228;  36775657472;   2147483648;         4;        16;       16;  268435456
       float; 7502.90583;  298.62312;    7.19128;  53955526656;   2147483648;         4;        16;       24;  268435456
       float; 7693.33051;  232.25149;    9.24637;  71135395840;   2147483648;         4;        16;       32;  268435456
       float; 7737.28622;  188.14070;   11.41424;  88315265024;   2147483648;         4;        16;       40;  268435456
       float; 7793.10186;  158.63821;   13.53699; 105495134208;   2147483648;         4;        16;       48;  268435456
       float; 7732.31117;  135.35774;   15.86524; 122675003392;   2147483648;         4;        16;       56;  268435456
       float; 7608.75075;  116.83302;   18.38079; 139854872576;   2147483648;         4;        16;       64;  268435456
       float; 7626.95955;   59.06648;   36.35706; 277293826048;   2147483648;         4;        16;      128;  268435456
       float; 7835.50695;   40.57220;   52.92992; 414732779520;   2147483648;         4;        16;      192;  268435456
       float; 7842.62226;   30.50120;   70.40652; 552171732992;   2147483648;         4;        16;      256;  268435456
       float; 7964.72360;   15.52199;  138.35101;1101927546880;   2147483648;         4;        16;      512;  268435456
 Ac<3, f, f>;  332.14989;  295.24434;    7.27358;   2415919104;   2147483648;         4;         8;        0;  268435456
 Ac<3, f, f>;  635.12090;  298.88042;    7.18509;   4563402752;   2147483648;         4;         8;        1;  268435456
 Ac<3, f, f>;  935.28076;  299.28984;    7.17526;   6710886400;   2147483648;         4;         8;        2;  268435456
 Ac<3, f, f>; 1229.22390;  297.99367;    7.20647;   8858370048;   2147483648;         4;         8;        3;  268435456
 Ac<3, f, f>; 1524.87940;  297.53744;    7.21752;  11005853696;   2147483648;         4;         8;        4;  268435456
 Ac<3, f, f>; 1826.32100;  298.17486;    7.20210;  13153337344;   2147483648;         4;         8;        5;  268435456
 Ac<3, f, f>; 2129.49013;  298.87581;    7.18520;  15300820992;   2147483648;         4;         8;        6;  268435456
 Ac<3, f, f>; 2431.44128;  299.25431;    7.17612;  17448304640;   2147483648;         4;         8;        7;  268435456
 Ac<3, f, f>; 2687.72969;  294.54572;    7.29083;  19595788288;   2147483648;         4;         8;        8;  268435456
 Ac<3, f, f>; 2969.04775;  293.23928;    7.32332;  21743271936;   2147483648;         4;         8;        9;  268435456
 Ac<3, f, f>; 3282.32390;  295.04035;    7.27861;  23890755584;   2147483648;         4;         8;       10;  268435456
 Ac<3, f, f>; 3572.77080;  294.66151;    7.28797;  26038239232;   2147483648;         4;         8;       11;  268435456
 Ac<3, f, f>; 3856.89671;  293.85880;    7.30788;  28185722880;   2147483648;         4;         8;       12;  268435456
 Ac<3, f, f>; 4144.19375;  293.39425;    7.31945;  30333206528;   2147483648;         4;         8;       13;  268435456
 Ac<3, f, f>; 4429.73552;  292.87508;    7.33242;  32480690176;   2147483648;         4;         8;       14;  268435456
 Ac<3, f, f>; 4723.21739;  292.91271;    7.33148;  34628173824;   2147483648;         4;         8;       15;  268435456
 Ac<3, f, f>; 4974.64060;  290.48996;    7.39263;  36775657472;   2147483648;         4;         8;       16;  268435456
 Ac<3, f, f>; 7457.85247;  296.82995;    7.23473;  53955526656;   2147483648;         4;         8;       24;  268435456
 Ac<3, f, f>; 7659.82365;  231.23996;    9.28682;  71135395840;   2147483648;         4;         8;       32;  268435456
 Ac<3, f, f>; 7768.78267;  188.90657;   11.36797;  88315265024;   2147483648;         4;         8;       40;  268435456
 Ac<3, f, f>; 7694.93438;  156.63989;   13.70969; 105495134208;   2147483648;         4;         8;       48;  268435456
 Ac<3, f, f>; 7761.15443;  135.86266;   15.80628; 122675003392;   2147483648;         4;         8;       56;  268435456
 Ac<3, f, f>; 7847.48150;  120.49876;   17.82163; 139854872576;   2147483648;         4;         8;       64;  268435456
 Ac<3, f, f>; 7613.09176;   58.95908;   36.42329; 277293826048;   2147483648;         4;         8;      128;  268435456
 Ac<3, f, f>; 7810.21601;   40.44125;   53.10132; 414732779520;   2147483648;         4;         8;      192;  268435456
 Ac<3, f, f>; 7888.61028;   30.68006;   69.99607; 552171732992;   2147483648;         4;         8;      256;  268435456
 Ac<3, f, f>; 7987.43315;   15.56625;  137.95766;1101927546880;   2147483648;         4;         8;      512;  268435456
 Ac<3, f, f>;  336.34365;  298.97213;    7.18289;   2415919104;   2147483648;         4;        16;        0;  268435456
 Ac<3, f, f>;  633.19868;  297.97585;    7.20691;   4563402752;   2147483648;         4;        16;        1;  268435456
 Ac<3, f, f>;  933.36610;  298.67715;    7.18998;   6710886400;   2147483648;         4;        16;        2;  268435456
 Ac<3, f, f>; 1229.96787;  298.17403;    7.20212;   8858370048;   2147483648;         4;        16;        3;  268435456
 Ac<3, f, f>; 1527.09466;  297.96969;    7.20705;  11005853696;   2147483648;         4;        16;        4;  268435456
 Ac<3, f, f>; 1826.20664;  298.15619;    7.20255;  13153337344;   2147483648;         4;        16;        5;  268435456
 Ac<3, f, f>; 2124.89475;  298.23084;    7.20074;  15300820992;   2147483648;         4;        16;        6;  268435456
 Ac<3, f, f>; 2416.96498;  297.47261;    7.21910;  17448304640;   2147483648;         4;        16;        7;  268435456
 Ac<3, f, f>; 2708.61484;  296.83450;    7.23462;  19595788288;   2147483648;         4;        16;        8;  268435456
 Ac<3, f, f>; 3003.16168;  296.60856;    7.24013;  21743271936;   2147483648;         4;        16;        9;  268435456
 Ac<3, f, f>; 3317.34268;  298.18811;    7.20177;  23890755584;   2147483648;         4;        16;       10;  268435456
 Ac<3, f, f>; 3614.25908;  298.08322;    7.20431;  26038239232;   2147483648;         4;        16;       11;  268435456
 Ac<3, f, f>; 3888.83808;  296.29243;    7.24785;  28185722880;   2147483648;         4;        16;       12;  268435456
 Ac<3, f, f>; 4175.01361;  295.57618;    7.26541;  30333206528;   2147483648;         4;        16;       13;  268435456
 Ac<3, f, f>; 4470.71902;  295.58473;    7.26520;  32480690176;   2147483648;         4;        16;       14;  268435456
