   Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
 Ac<3, d, d>; 3243.26317;  399.17085;    2.68993;   8724152320;   1073741824;         4;         4;       32;  134217728
 Ac<3, d, d>; 3294.49807;  325.38253;    3.29994;  10871635968;   1073741824;         4;         4;       40;  134217728
 Ac<3, d, d>; 3317.50266;  273.60847;    3.92437;  13019119616;   1073741824;         4;         4;       48;  134217728
 Ac<3, d, d>; 3327.49578;  235.57492;    4.55796;  15166603264;   1073741824;         4;         4;       56;  134217728
 Ac<3, d, d>; 3338.11643;  207.01497;    5.18678;  17314086912;   1073741824;         4;         4;       64;  134217728
 Ac<3, d, d>; 3386.13042;  105.40484;   10.18684;  34493956096;   1073741824;         4;         4;      128;  134217728
 Ac<3, d, d>; 3404.88637;   70.75089;   15.17637;  51673825280;   1073741824;         4;         4;      192;  134217728
 Ac<3, d, d>; 3415.23144;   53.25897;   20.16077;  68853694464;   1073741824;         4;         4;      256;  134217728
 Ac<3, d, d>; 3433.53863;   26.79835;   40.06746; 137573171200;   1073741824;         4;         4;      512;  134217728
 Ac<3, d, d>;   96.98068;  775.84542;    1.38396;    134217728;   1073741824;         4;         8;        0;  134217728
 Ac<3, d, d>;  284.84117;  759.57645;    1.41361;    402653184;   1073741824;         4;         8;        1;  134217728
 Ac<3, d, d>;  456.10252;  729.76403;    1.47135;    671088640;   1073741824;         4;         8;        2;  134217728
 Ac<3, d, d>;  639.98248;  731.40855;    1.46805;    939524096;   1073741824;         4;         8;        3;  134217728
 Ac<3, d, d>;  809.48634;  719.54341;    1.49225;   1207959552;   1073741824;         4;         8;        4;  134217728
 Ac<3, d, d>;  989.53160;  719.65935;    1.49201;   1476395008;   1073741824;         4;         8;        5;  134217728
 Ac<3, d, d>; 1168.10218;  718.83211;    1.49373;   1744830464;   1073741824;         4;         8;        6;  134217728
 Ac<3, d, d>; 1345.70660;  717.71019;    1.49607;   2013265920;   1073741824;         4;         8;        7;  134217728
 Ac<3, d, d>; 1525.41235;  717.84110;    1.49579;   2281701376;   1073741824;         4;         8;        8;  134217728
 Ac<3, d, d>; 1707.85375;  719.09632;    1.49318;   2550136832;   1073741824;         4;         8;        9;  134217728
 Ac<3, d, d>; 1881.89740;  716.91329;    1.49773;   2818572288;   1073741824;         4;         8;       10;  134217728
 Ac<3, d, d>; 2064.99060;  718.25760;    1.49493;   3087007744;   1073741824;         4;         8;       11;  134217728
 Ac<3, d, d>; 2227.19543;  712.70254;    1.50658;   3355443200;   1073741824;         4;         8;       12;  134217728
 Ac<3, d, d>; 2404.76423;  712.52273;    1.50696;   3623878656;   1073741824;         4;         8;       13;  134217728
 Ac<3, d, d>; 2572.42737;  709.63514;    1.51309;   3892314112;   1073741824;         4;         8;       14;  134217728
 Ac<3, d, d>; 2740.68643;  707.27392;    1.51814;   4160749568;   1073741824;         4;         8;       15;  134217728
 Ac<3, d, d>; 2901.13171;  703.30466;    1.52671;   4429185024;   1073741824;         4;         8;       16;  134217728
