      Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
    Ac<1, d, d>; 5742.71466; 1997.46597;    1.07510;   6174015488;   2147483648;         1;         2;       11;  268435456
    Ac<1, d, d>; 6243.75379; 1998.00121;    1.07482;   6710886400;   2147483648;         1;         2;       12;  268435456
    Ac<1, d, d>; 6742.25055; 1997.70387;    1.07498;   7247757312;   2147483648;         1;         2;       13;  268435456
    Ac<1, d, d>; 7242.10779; 1997.82284;    1.07491;   7784628224;   2147483648;         1;         2;       14;  268435456
    Ac<1, d, d>; 7741.10249; 1997.70387;    1.07498;   8321499136;   2147483648;         1;         2;       15;  268435456
    Ac<1, d, d>; 8241.26416; 1997.88222;    1.07488;   8858370048;   2147483648;         1;         2;       16;  268435456
    Ac<1, d, d>;12235.57120; 1997.64428;    1.07501;  13153337344;   2147483648;         1;         2;       24;  268435456
    Ac<1, d, d>;16227.96248; 1997.28769;    1.07520;  17448304640;   2147483648;         1;         2;       32;  268435456
    Ac<1, d, d>;20220.13013; 1997.04989;    1.07533;  21743271936;   2147483648;         1;         2;       40;  268435456
    Ac<1, d, d>;21114.64279; 1741.41384;    1.23318;  26038239232;   2147483648;         1;         2;       48;  268435456
    Ac<1, d, d>;22324.31397; 1580.48240;    1.35875;  30333206528;   2147483648;         1;         2;       56;  268435456
    Ac<1, d, d>;23294.16514; 1444.59939;    1.48656;  34628173824;   2147483648;         1;         2;       64;  268435456
    Ac<1, d, d>;24852.41337;  773.61598;    2.77590;  68987912192;   2147483648;         1;         2;      128;  268435456
    Ac<1, d, d>;24891.62753;  517.22862;    4.15190; 103347650560;   2147483648;         1;         2;      192;  268435456
    Ac<1, d, d>;24984.79302;  389.62640;    5.51165; 137707388928;   2147483648;         1;         2;      256;  268435456
    Ac<1, d, d>;25358.69888;  197.92155;   10.85018; 275146342400;   2147483648;         1;         2;      512;  268435456
    Ac<1, d, d>;  249.45306; 1995.62449;    1.07610;    268435456;   2147483648;         1;         4;        0;  268435456
    Ac<1, d, d>;  748.38149; 1995.68396;    1.07606;    805306368;   2147483648;         1;         4;        1;  268435456
    Ac<1, d, d>; 1247.04289; 1995.26863;    1.07629;   1342177280;   2147483648;         1;         4;        2;  268435456
    Ac<1, d, d>; 1745.70440; 1995.09074;    1.07638;   1879048192;   2147483648;         1;         4;        3;  268435456
    Ac<1, d, d>; 2244.54370; 1995.14996;    1.07635;   2415919104;   2147483648;         1;         4;        4;  268435456
    Ac<1, d, d>; 2743.82075; 1995.50600;    1.07616;   2952790016;   2147483648;         1;         4;        5;  268435456
    Ac<1, d, d>; 3242.02245; 1995.09074;    1.07638;   3489660928;   2147483648;         1;         4;        6;  268435456
    Ac<1, d, d>; 3743.57711; 1996.57446;    1.07558;   4026531840;   2147483648;         1;         4;        7;  268435456
    Ac<1, d, d>; 4240.70204; 1995.62449;    1.07610;   4563402752;   2147483648;         1;         4;        8;  268435456
    Ac<1, d, d>; 4739.04485; 1995.38731;    1.07622;   5100273664;   2147483648;         1;         4;        9;  268435456
    Ac<1, d, d>; 5237.26864; 1995.14996;    1.07635;   5637144576;   2147483648;         1;         4;       10;  268435456
    Ac<1, d, d>; 5738.27413; 1995.92144;    1.07594;   6174015488;   2147483648;         1;         4;       11;  268435456
    Ac<1, d, d>; 6234.28779; 1994.97209;    1.07645;   6710886400;   2147483648;         1;         4;       12;  268435456
    Ac<1, d, d>; 6734.43216; 1995.38731;    1.07622;   7247757312;   2147483648;         1;         4;       13;  268435456
