      Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
  Ac<3, d, p32>;17795.59842;   69.44624;   15.46148; 275146342400;   1073741824;         4;         8;      512;  268435456
  Ac<3, d, p32>;  328.25582; 1313.02329;    0.81776;    268435456;   1073741824;         4;        16;        0;  268435456
  Ac<3, d, p32>;  983.61392; 1311.48523;    0.81872;    805306368;   1073741824;         4;        16;        1;  268435456
  Ac<3, d, p32>; 1641.92153; 1313.53722;    0.81744;   1342177280;   1073741824;         4;        16;        2;  268435456
  Ac<3, d, p32>; 2290.62276; 1308.92729;    0.82032;   1879048192;   1073741824;         4;        16;        3;  268435456
  Ac<3, d, p32>; 2939.34961; 1306.37761;    0.82192;   2415919104;   1073741824;         4;        16;        4;  268435456
  Ac<3, d, p32>; 3601.65750; 1309.69363;    0.81984;   2952790016;   1073741824;         4;        16;        5;  268435456
  Ac<3, d, p32>; 4240.77407; 1304.85356;    0.82288;   3489660928;   1073741824;         4;        16;        6;  268435456
  Ac<3, d, p32>; 4875.01922; 1300.00512;    0.82595;   4026531840;   1073741824;         4;        16;        7;  268435456
  Ac<3, d, p32>; 5523.08233; 1299.54878;    0.82624;   4563402752;   1073741824;         4;        16;        8;  268435456
  Ac<3, d, p32>; 6151.41514; 1295.03477;    0.82912;   5100273664;   1073741824;         4;        16;        9;  268435456
  Ac<3, d, p32>; 6785.83780; 1292.54053;    0.83072;   5637144576;   1073741824;         4;        16;       10;  268435456
  Ac<3, d, p32>; 7389.40211; 1285.11341;    0.83552;   6174015488;   1073741824;         4;        16;       11;  268435456
  Ac<3, d, p32>; 8001.31434; 1280.21029;    0.83872;   6710886400;   1073741824;         4;        16;       12;  268435456
  Ac<3, d, p32>; 8600.41309; 1274.13527;    0.84272;   7247757312;   1073741824;         4;        16;       13;  268435456
  Ac<3, d, p32>; 9218.21761; 1271.47829;    0.84448;   7784628224;   1073741824;         4;        16;       14;  268435456
  Ac<3, d, p32>; 9803.81694; 1265.00864;    0.84880;   8321499136;   1073741824;         4;        16;       15;  268435456
  Ac<3, d, p32>;10344.67192; 1253.89963;    0.85632;   8858370048;   1073741824;         4;        16;       16;  268435456
  Ac<3, d, p32>;14349.46539; 1171.38493;    0.91664;  13153337344;   1073741824;         4;        16;       24;  268435456
  Ac<3, d, p32>;15997.00752;  984.43123;    1.09072;  17448304640;   1073741824;         4;        16;       32;  268435456
  Ac<3, d, p32>;16860.43846;  832.61425;    1.28960;  21743271936;   1073741824;         4;        16;       40;  268435456
  Ac<3, d, p32>;17435.02925;  718.97028;    1.49344;  26038239232;   1073741824;         4;        16;       48;  268435456
  Ac<3, d, p32>;17874.97497;  632.74248;    1.69696;  30333206528;   1073741824;         4;        16;       56;  268435456
  Ac<3, d, p32>;18214.57014;  564.79287;    1.90112;  34628173824;   1073741824;         4;        16;       64;  268435456
  Ac<3, d, p32>; 5432.10365;   84.54636;   12.70004;  68987912192;   1073741824;         4;        16;      128;  268435456
  Ac<3, d, p32>; 5882.06214;   61.11233;   17.56997; 103347650560;   1073741824;         4;        16;      192;  268435456
  Ac<3, d, p32>; 5962.08534;   46.48799;   23.09719; 137707388928;   1073741824;         4;        16;      256;  268435456
  Ac<3, d, p32>; 6266.46266;   24.45449;   43.90776; 275146342400;   1073741824;         4;        16;      512;  268435456
          float;  344.64157; 1378.56629;    0.77888;    268435456;   1073741824;         4;         8;        0;  268435456
          float; 1033.71367; 1378.28489;    0.77904;    805306368;   1073741824;         4;         8;        1;  268435456
          float; 1722.85611; 1378.28489;    0.77904;   1342177280;   1073741824;         4;         8;        2;  268435456
          float; 2411.99856; 1378.28489;    0.77904;   1879048192;   1073741824;         4;         8;        3;  268435456
