      Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
    Ac<3, d, d>;  709.39863; 1135.03781;    1.89199;   1342177280;   2147483648;         1;         2;        2;  268435456
    Ac<3, d, d>;  982.02980; 1122.31978;    1.91343;   1879048192;   2147483648;         1;         2;        3;  268435456
    Ac<3, d, d>; 1224.88749; 1088.78888;    1.97236;   2415919104;   2147483648;         1;         2;        4;  268435456
    Ac<3, d, d>; 1382.70816; 1005.60593;    2.13551;   2952790016;   2147483648;         1;         2;        5;  268435456
    Ac<3, d, d>; 1752.26714; 1078.31824;    1.99151;   3489660928;   2147483648;         1;         2;        6;  268435456
    Ac<3, d, d>; 1842.71188;  982.77967;    2.18511;   4026531840;   2147483648;         1;         2;        7;  268435456
    Ac<3, d, d>; 1831.69812;  861.97559;    2.49135;   4563402752;   2147483648;         1;         2;        8;  268435456
    Ac<3, d, d>; 2049.16599;  862.80673;    2.48895;   5100273664;   2147483648;         1;         2;        9;  268435456
    Ac<3, d, d>; 2264.86767;  862.80673;    2.48895;   5637144576;   2147483648;         1;         2;       10;  268435456
    Ac<3, d, d>; 2478.81651;  862.19705;    2.49071;   6174015488;   2147483648;         1;         2;       11;  268435456
    Ac<3, d, d>; 3245.87537; 1038.68012;    2.06751;   6710886400;   2147483648;         1;         2;       12;  268435456
    Ac<3, d, d>; 2911.59954;  862.69616;    2.48927;   7247757312;   2147483648;         1;         2;       13;  268435456
    Ac<3, d, d>; 3124.05939;  861.80949;    2.49183;   7784628224;   2147483648;         1;         2;       14;  268435456
    Ac<3, d, d>; 3343.16248;  862.75161;    2.48911;   8321499136;   2147483648;         1;         2;       15;  268435456
    Ac<3, d, d>; 3564.34913;  864.08464;    2.48527;   8858370048;   2147483648;         1;         2;       16;  268435456
    Ac<3, d, d>; 5272.48958;  860.81463;    2.49471;  13153337344;   2147483648;         1;         2;       24;  268435456
    Ac<3, d, d>; 6930.55570;  852.99147;    2.51759;  17448304640;   2147483648;         1;         2;       32;  268435456
    Ac<3, d, d>; 8499.34235;  839.44122;    2.55823;  21743271936;   2147483648;         1;         2;       40;  268435456
    Ac<3, d, d>; 9160.68781;  755.52064;    2.84239;  26038239232;   2147483648;         1;         2;       48;  268435456
    Ac<3, d, d>; 9731.70153;  688.97002;    3.11695;  30333206528;   2147483648;         1;         2;       56;  268435456
    Ac<3, d, d>; 9865.39099;  611.80719;    3.51007;  34628173824;   2147483648;         1;         2;       64;  268435456
    Ac<3, d, d>;10753.59276;  334.74219;    6.41534;  68987912192;   2147483648;         1;         2;      128;  268435456
