   Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
       float; 1058.17652;    4.09749;  262.04874; 277293826048;   1073741824;         4;         8;      128;  268435456
       float; 1068.38611;    2.76605;  388.18623; 414732779520;   1073741824;         4;         8;      192;  268435456
       float; 1097.04422;    2.13329;  503.32678; 552171732992;   1073741824;         4;         8;      256;  268435456
       float; 1079.57435;    1.05196; 1020.70556;1101927546880;   1073741824;         4;         8;      512;  268435456
       float;  736.05579;  327.13590;    3.28225;   2415919104;   1073741824;         4;        16;        0;  268435456
       float; 1388.09886;  326.61150;    3.28752;   4563402752;   1073741824;         4;        16;        1;  268435456
       float; 2042.54208;  326.80673;    3.28556;   6710886400;   1073741824;         4;        16;        2;  268435456
       float; 2706.09930;  328.01204;    3.27348;   8858370048;   1073741824;         4;        16;        3;  268435456
       float; 3356.55557;  327.46884;    3.27891;  11005853696;   1073741824;         4;        16;        4;  268435456
       float; 4000.80828;  326.59659;    3.28767;  13153337344;   1073741824;         4;        16;        5;  268435456
       float; 4646.53912;  326.07292;    3.29295;  15300820992;   1073741824;         4;        16;        6;  268435456
       float; 5240.53530;  322.49448;    3.32949;  17448304640;   1073741824;         4;        16;        7;  268435456
       float; 5837.88298;  319.88400;    3.35666;  19595788288;   1073741824;         4;        16;        8;  268435456
       float; 6552.89489;  323.59975;    3.31812;  21743271936;   1073741824;         4;        16;        9;  268435456
       float; 7108.69792;  319.49204;    3.36078;  23890755584;   1073741824;         4;        16;       10;  268435456
       float; 7770.38199;  320.42812;    3.35096;  26038239232;   1073741824;         4;        16;       11;  268435456
       float; 8263.10472;  314.78494;    3.41103;  28185722880;   1073741824;         4;        16;       12;  268435456
       float; 8245.58720;  291.87919;    3.67872;  30333206528;   1073741824;         4;        16;       13;  268435456
       float; 8534.83763;  282.14339;    3.80566;  32480690176;   1073741824;         4;        16;       14;  268435456
       float; 8630.28741;  267.60581;    4.01240;  34628173824;   1073741824;         4;        16;       15;  268435456
       float; 8296.43506;  242.23168;    4.43271;  36775657472;   1073741824;         4;        16;       16;  268435456
       float; 1152.39797;   22.93329;   46.82022;  53955526656;   1073741824;         4;        16;       24;  268435456
       float; 1113.52954;   16.80799;   63.88281;  71135395840;   1073741824;         4;        16;       32;  268435456
       float; 1114.51356;   13.55032;   79.24109;  88315265024;   1073741824;         4;        16;       40;  268435456
       float; 1106.15651;   11.25859;   95.37089; 105495134208;   1073741824;         4;        16;       48;  268435456
       float; 1104.42756;    9.66676;  111.07564; 122675003392;   1073741824;         4;        16;       56;  268435456
       float; 1084.35755;    8.32520;  128.97487; 139854872576;   1073741824;         4;        16;       64;  268435456
       float; 1072.01111;    4.15106;  258.66693; 277293826048;   1073741824;         4;        16;      128;  268435456
       float; 1092.11922;    2.82749;  379.75046; 414732779520;   1073741824;         4;        16;      192;  268435456
       float; 1101.60742;    2.14216;  501.24184; 552171732992;   1073741824;         4;        16;      256;  268435456
       float; 1106.02128;    1.07773;  996.29869;1101927546880;   1073741824;         4;        16;      512;  268435456
 Ac<3, f, f>;  724.02861;  321.79049;    3.33677;   2415919104;   1073741824;         4;         8;        0;  268435456
 Ac<3, f, f>; 1393.55222;  327.89464;    3.27466;   4563402752;   1073741824;         4;         8;        1;  268435456
 Ac<3, f, f>; 2049.45416;  327.91267;    3.27448;   6710886400;   1073741824;         4;         8;        2;  268435456
 Ac<3, f, f>; 2702.58390;  327.58593;    3.27774;   8858370048;   1073741824;         4;         8;        3;  268435456
 Ac<3, f, f>; 3350.97455;  326.92435;    3.28437;  11005853696;   1073741824;         4;         8;        4;  268435456
 Ac<3, f, f>; 3985.23907;  325.32564;    3.30051;  13153337344;   1073741824;         4;         8;        5;  268435456
 Ac<3, f, f>; 4652.68251;  326.50404;    3.28860;  15300820992;   1073741824;         4;         8;        6;  268435456
 Ac<3, f, f>; 5271.65869;  324.40977;    3.30983;  17448304640;   1073741824;         4;         8;        7;  268435456
 Ac<3, f, f>; 5780.54866;  316.74239;    3.38995;  19595788288;   1073741824;         4;         8;        8;  268435456
 Ac<3, f, f>; 6391.98739;  315.65370;    3.40164;  21743271936;   1073741824;         4;         8;        9;  268435456
 Ac<3, f, f>; 7009.64701;  315.04031;    3.40827;  23890755584;   1073741824;         4;         8;       10;  268435456
 Ac<3, f, f>; 7685.18119;  316.91469;    3.38811;  26038239232;   1073741824;         4;         8;       11;  268435456
 Ac<3, f, f>; 8250.16483;  314.29199;    3.41638;  28185722880;   1073741824;         4;         8;       12;  268435456
 Ac<3, f, f>; 8410.13571;  297.70392;    3.60674;  30333206528;   1073741824;         4;         8;       13;  268435456
 Ac<3, f, f>; 8205.44973;  271.25454;    3.95843;  32480690176;   1073741824;         4;         8;       14;  268435456
 Ac<3, f, f>; 8377.32459;  259.76200;    4.13356;  34628173824;   1073741824;         4;         8;       15;  268435456
 Ac<3, f, f>; 8141.56427;  237.70991;    4.51703;  36775657472;   1073741824;         4;         8;       16;  268435456
 Ac<3, f, f>; 1101.74496;   21.92527;   48.97279;  53955526656;   1073741824;         4;         8;       24;  268435456
 Ac<3, f, f>; 1118.72471;   16.88641;   63.58615;  71135395840;   1073741824;         4;         8;       32;  268435456
 Ac<3, f, f>; 1113.75285;   13.54107;   79.29521;  88315265024;   1073741824;         4;         8;       40;  268435456
 Ac<3, f, f>; 1113.95992;   11.33801;   94.70281; 105495134208;   1073741824;         4;         8;       48;  268435456
 Ac<3, f, f>; 1086.34868;    9.50852;  112.92415; 122675003392;   1073741824;         4;         8;       56;  268435456
 Ac<3, f, f>; 1077.62173;    8.27349;  129.78104; 139854872576;   1073741824;         4;         8;       64;  268435456
 Ac<3, f, f>; 1053.42936;    4.07911;  263.22964; 277293826048;   1073741824;         4;         8;      128;  268435456
 Ac<3, f, f>; 1094.48423;    2.83362;  378.92988; 414732779520;   1073741824;         4;         8;      192;  268435456
 Ac<3, f, f>; 1091.50734;    2.12252;  505.88000; 552171732992;   1073741824;         4;         8;      256;  268435456
 Ac<3, f, f>; 1105.67476;    1.07739;  996.61093;1101927546880;   1073741824;         4;         8;      512;  268435456
 Ac<3, f, f>;  734.53580;  326.46036;    3.28904;   2415919104;   1073741824;         4;        16;        0;  268435456
 Ac<3, f, f>; 1392.26992;  327.59292;    3.27767;   4563402752;   1073741824;         4;        16;        1;  268435456
 Ac<3, f, f>; 2042.26237;  326.76198;    3.28601;   6710886400;   1073741824;         4;        16;        2;  268435456
 Ac<3, f, f>; 2706.20677;  328.02506;    3.27335;   8858370048;   1073741824;         4;        16;        3;  268435456
 Ac<3, f, f>; 3356.72961;  327.48582;    3.27874;  11005853696;   1073741824;         4;        16;        4;  268435456
 Ac<3, f, f>; 3993.68864;  326.01540;    3.29353;  13153337344;   1073741824;         4;        16;        5;  268435456
 Ac<3, f, f>; 4524.08740;  317.47982;    3.38208;  15300820992;   1073741824;         4;        16;        6;  268435456
 Ac<3, f, f>; 5180.76376;  318.81623;    3.36790;  17448304640;   1073741824;         4;        16;        7;  268435456
 Ac<3, f, f>; 5851.24267;  320.61604;    3.34900;  19595788288;   1073741824;         4;        16;        8;  268435456
 Ac<3, f, f>; 6532.59887;  322.59748;    3.32843;  21743271936;   1073741824;         4;        16;        9;  268435456
 Ac<3, f, f>; 7098.54049;  319.03553;    3.36559;  23890755584;   1073741824;         4;        16;       10;  268435456
 Ac<3, f, f>; 7848.73679;  323.65925;    3.31751;  26038239232;   1073741824;         4;        16;       11;  268435456
 Ac<3, f, f>; 8352.57757;  318.19343;    3.37449;  28185722880;   1073741824;         4;        16;       12;  268435456
 Ac<3, f, f>; 8328.42500;  294.81150;    3.64213;  30333206528;   1073741824;         4;        16;       13;  268435456
 Ac<3, f, f>; 8154.49277;  269.57001;    3.98317;  32480690176;   1073741824;         4;        16;       14;  268435456
