   Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
 Ac<3, i, s>;  231.74654;   12.69844;   84.55698;  19595788288;   1073741824;         4;         8;        8;  268435456
 Ac<3, i, s>;  230.81370;   11.39821;   94.20269;  21743271936;   1073741824;         4;         8;        9;  268435456
 Ac<3, i, s>;  230.04867;   10.33927;  103.85088;  23890755584;   1073741824;         4;         8;       10;  268435456
 Ac<3, i, s>;  229.42248;    9.46072;  113.49471;  26038239232;   1073741824;         4;         8;       11;  268435456
 Ac<3, i, s>;  228.88407;    8.71939;  123.14410;  28185722880;   1073741824;         4;         8;       12;  268435456
 Ac<3, i, s>;  228.46126;    8.08712;  132.77178;  30333206528;   1073741824;         4;         8;       13;  268435456
 Ac<3, i, s>;  228.10043;    7.54051;  142.39644;  32480690176;   1073741824;         4;         8;       14;  268435456
 Ac<3, i, s>;  227.74456;    7.06185;  152.04830;  34628173824;   1073741824;         4;         8;       15;  268435456
 Ac<3, i, s>;  227.42741;    6.64022;  161.70284;  36775657472;   1073741824;         4;         8;       16;  268435456
 Ac<3, i, s>;  772.39176;   15.37098;   69.85513;  53955526656;   1073741824;         4;         8;       24;  268435456
 Ac<3, i, s>;  777.91503;   11.74211;   91.44366;  71135395840;   1073741824;         4;         8;       32;  268435456
 Ac<3, i, s>;  689.43667;    8.38221;  128.09772;  88315265024;   1073741824;         4;         8;       40;  268435456
 Ac<3, i, s>;  781.42095;    7.95339;  135.00423; 105495134208;   1073741824;         4;         8;       48;  268435456
 Ac<3, i, s>;  783.11172;    6.85437;  156.65071; 122675003392;   1073741824;         4;         8;       56;  268435456
 Ac<3, i, s>;  784.08050;    6.01981;  178.36800; 139854872576;   1073741824;         4;         8;       64;  268435456
 Ac<3, i, s>;  787.08751;    3.04777;  352.30368; 277293826048;   1073741824;         4;         8;      128;  268435456
 Ac<3, i, s>;  788.72193;    2.04200;  525.82889; 414732779520;   1073741824;         4;         8;      192;  268435456
 Ac<3, i, s>;  789.25712;    1.53477;  699.60944; 552171732992;   1073741824;         4;         8;      256;  268435456
 Ac<3, i, s>;  790.25383;    0.77004; 1394.39697;1101927546880;   1073741824;         4;         8;      512;  268435456
